molecule_chembl_id,canonical_smiles,standard_value,MW,LogP,NumHDonors,NumHAcceptors
CHEMBL1392770,O=C(c1cccc([N+](=O)[O-])c1)n1nc(-c2ccccc2)nc1NCc1ccccc1,521.47,460.9650000000002,4.987740000000002,4.0,4.0
CHEMBL1510689,CC(C)c1ccc(-c2c(C#N)c(N)nc(SCC(=O)N3CCCCCC3)c2C#N)cc1,50000.0,460.9650000000002,4.987740000000003,4.0,4.0
CHEMBL1531524,Cn1c(CN2CCCCC2)nc2cc(NS(=O)(=O)c3ccc(Cl)cc3)ccc21,1057.11,460.9650000000001,4.987740000000003,4.0,4.0
CHEMBL1603432,CCC(C)NCCOc1cc(C)cc(C)c1C.O=C(O)C(=O)O,50000.0,487.0030000000002,5.501540000000003,4.0,4.0
CHEMBL1588542,CCc1nnc(NC(=O)CCC(=O)N2CCCC2)s1,50000.0,644.7950000000002,7.026540000000004,4.0,4.0
CHEMBL1549907,COc1ccc(CNc2nc(-c3cccnc3)nn2C(=O)CC(C)C)cc1,336.04,487.0030000000002,5.501540000000005,4.0,4.0
CHEMBL1393121,CCOc1ccc(OCC)c(NC(=O)C2CCCN(S(=O)(=O)c3c[nH]cn3)C2)c1,50000.0,529.5240000000002,1.4283999999999994,0.0,11.0
CHEMBL1432559,CC(C)C(=O)n1nc(-c2cccnc2)nc1NCc1cccs1,6.0,430.4640000000001,0.63642,0.0,9.0
CHEMBL1393137,O=C1OC(Nc2ccc(F)c([N+](=O)[O-])c2)c2ccccc21,50000.0,645.6180000000003,2.2889,1.0,11.0
CHEMBL1408202,CCn1cc(C(=O)NCc2ccco2)c(=O)c2cc(S(=O)(=O)N3CCCC3)ccc21,1314.63,638.6270000000002,1.9896200000000002,1.0,12.0
CHEMBL1432504,CCCC(=O)n1nc(-c2ccco2)nc1N,1277.18,817.7540000000004,3.5170200000000023,1.0,16.0
CHEMBL1432632,COc1ccc(-c2nn3cnnc3s2)cc1OC,50000.0,690.5369999999999,2.3059000000000003,6.0,11.0
CHEMBL1432827,COCCCNC(=O)/C(=C\c1cccn1C)NC(=O)c1cccs1,50000.0,568.9800000000002,5.233500000000004,2.0,6.0
CHEMBL1313583,Nc1cccc2c1=NC1(CCCCC1)[N+]=2[O-],50000.0,463.8990000000001,2.2809,1.0,7.0
CHEMBL1353615,Nc1nc(-c2ccccc2)nn1C(=O)Cc1ccccc1,1512.23,479.9670000000001,2.994200000000002,1.0,7.0
CHEMBL1432912,CCN(CC)C(=O)Cn1cc(C(=O)C(=O)NCCCn2ccnc2)c2ccccc21,50000.0,461.92700000000013,2.8347000000000007,1.0,6.0
CHEMBL1525906,O=C(CSC1CCCCC1)Nc1nccs1,50000.0,462.9150000000001,2.314,2.0,7.0
CHEMBL490107,CSc1nc(-c2ccco2)nn1C(=O)c1ccccc1,82.0,671.9289999999997,2.0797000000000003,6.0,10.0
CHEMBL1334489,S=C(NCc1cccs1)NCC1CCCO1,50000.0,495.80500000000023,4.514300000000003,3.0,5.0
CHEMBL1313606,Cc1nc2ccccc2c(=O)n1NC(=O)c1cc(Br)ccc1Cl,50000.0,476.4450000000003,2.3377999999999997,0.0,10.0
CHEMBL1447386,CCOC(=O)N1CCN(C(=O)CSCC(=O)Nc2nc(-c3ccc(Cl)s3)cs2)CC1,1947.67,439.4310000000001,3.696600000000002,1.0,8.0
CHEMBL1550700,COc1ccccc1NC(=O)C1C2CCCCC21,50000.0,477.9480000000003,5.370100000000004,2.0,4.0
CHEMBL1492722,O=c1oc(-c2cccnc2)nc2ccccc12,966.09,517.5650000000003,3.9163900000000025,4.0,7.0
CHEMBL1526168,COc1ccc(C2C=C(c3ccc(Br)cc3)Nc3nc(N4C(=O)CCC4=O)nn32)cc1,50000.0,503.5380000000003,3.6079700000000017,4.0,7.0
CHEMBL1570863,COc1cccc(-c2cc(C(=O)Nc3c(C)nn(Cc4ccccc4)c3C)no2)c1,50000.0,488.52300000000025,3.730070000000002,4.0,6.0
CHEMBL1433023,CC(=O)c1ccc(O)c(CSC2=NCCS2)c1,50000.0,536.9950000000002,4.8663700000000025,4.0,6.0
CHEMBL1609347,Cc1ccc(C)c(SCC(=O)OCC(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)c1,5718.16,520.5400000000003,4.352070000000002,4.0,6.0
CHEMBL1511534,C=CCn1c(SCc2c(C)noc2C)nc2cc(C(=O)O)ccc2c1=O,50000.0,532.5760000000004,4.221570000000003,4.0,7.0
CHEMBL1492668,CSc1nc(-c2ccc(Cl)cc2)nn1C(=O)c1ccco1,2312.42,520.5400000000003,4.352070000000002,4.0,6.0
CHEMBL2006590,O=C(Oc1oc(-c2ccco2)nc1/C=N/c1ccccc1)c1ccco1,1315.28,532.5760000000004,4.221570000000003,4.0,7.0
CHEMBL1433218,COCCNc1nnc(SCC(=O)c2c[nH]c3ccccc23)s1,50000.0,520.5400000000003,4.352070000000002,4.0,6.0
CHEMBL1472412,Nc1nc(-c2cccnc2)nn1C(=O)c1ccccc1Cl,83.12,532.5760000000004,4.221570000000003,4.0,7.0
CHEMBL1511680,COC(c1ccccc1)c1nnc(CCC(=O)N(C)Cc2cccc(-n3cccn3)c2)o1,50000.0,516.5770000000003,4.521390000000003,4.0,6.0
CHEMBL1565514,COc1ccccc1CN(CC(=O)NCc1ccco1)C(=O)CNS(=O)(=O)c1ccc(C)cc1,7627.82,502.5500000000003,4.212970000000003,4.0,6.0
CHEMBL1589800,COC(=O)C1CC(=O)c2ccsc2C1,50000.0,503.53800000000024,3.433490000000001,4.0,7.0
CHEMBL1526570,Br.CCOC(=O)C(CC)(CCC(=O)OC)c1csc(Nc2ccccc2O)n1,50000.0,489.51100000000025,3.125070000000001,4.0,7.0
CHEMBL1797519,C[C@@H](O)[C@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCCNC(=N)N)C(=O)Cc1ccccc1,1340000.0,506.51300000000026,3.869170000000002,4.0,6.0
CHEMBL1797520,CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](C(=O)N[C@@H](CCCCNC(=N)N)C(=O)Cc1ccccc1)[C@@H](C)O,1340000.0,518.5490000000002,3.7386700000000017,4.0,7.0
CHEMBL1797521,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NS(=O)(=O)Cc1ccccc1)C(=O)N[C@@H](CCCCNC(=N)N)C(=O)Cc1ccccc1,580000.0,506.51300000000026,3.869170000000002,4.0,6.0
CHEMBL1797522,N=C(N)NCCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)Cc1ccccc1)C(=O)Cc1ccccc1,1480000.0,518.5490000000002,3.738670000000001,4.0,7.0
CHEMBL1797523,CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCNC(=N)N)C(=O)Cc1ccccc1,400000.0,506.51300000000026,3.869170000000002,4.0,6.0
CHEMBL1797524,N=C(N)NCCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NS(=O)(=O)Cc1ccccc1)C(=O)Cc1ccccc1,590000.0,502.55000000000024,4.038490000000001,4.0,6.0
CHEMBL1797525,N=C(N)NCCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](Cc1ccccc1)NS(=O)(=O)Cc1ccccc1)C(=O)Cc1ccccc1,640000.0,488.52300000000025,3.730070000000002,4.0,6.0
CHEMBL1797526,N=C(N)NCCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(=O)Cc1ccccc1,650000.0,297.141,0.4487999999999997,3.0,5.0
CHEMBL1797527,N=C(N)NCCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(=O)Cc1ccccc1,560000.0,808.9780000000001,1.0749000000000097,9.0,9.0
CHEMBL1808513,COC(=O)c1nn(C(=O)c2ccccc2)c2ccccc12,14000.0,851.0190000000001,0.5992700000000118,11.0,9.0
CHEMBL1808514,COC(=O)c1nn(C(=O)c2cccc(C)c2)c2ccccc12,5100.0,836.9920000000001,0.20917000000001218,11.0,9.0
CHEMBL1808523,CC(C)OC(=O)c1nn(C(=O)c2ccccc2)c2ccccc12,7800.0,361.785,1.8496000000000001,1.0,6.0
CHEMBL1808528,O=C(OCC(F)(F)F)c1nn(C(=O)c2ccccc2)c2ccccc12,6700.0,497.5590000000002,2.7238700000000007,4.0,7.0
CHEMBL1808535,CCCC(=O)n1nc(C(=O)OCC)c2ccccc21,5200.0,496.5710000000002,3.328870000000002,4.0,6.0
CHEMBL1812001,CCOC(=O)c1c(C)oc2cc(OCC)c(OS(=O)(=O)[O-])cc12.[Na+],19952623.15,599.7360000000003,1.587370000000004,7.0,6.0
CHEMBL1812002,CCOC(=O)c1c(C)oc2cc(OC(C)C)c(OS(=O)(=O)[O-])cc12.[Na+],12589254.12,379.468,2.78167,5.0,5.0
CHEMBL1812005,CCOC(=O)c1c(C)oc2cc(OC(=O)c3ccc(OC)cc3)c(OS(=O)(=O)[O-])cc12.[Na+],501187.23,321.37699999999995,1.8121699999999998,3.0,5.0
CHEMBL1812010,CCOC(=O)c1c(C)oc2cc(OC)c(OCc3oc4cc(OC)c(OS(=O)(=O)[O-])cc4c3C(=O)OCC)cc12.[Na+],60255.96,627.7460000000003,5.812270000000005,3.0,10.0
CHEMBL1812011,COC(=O)c1c(C)oc2cc(OC)c(OCc3oc4cc(OC)c(OS(=O)(=O)[O-])cc4c3C(=O)OC)cc12.[Na+],37153.52,538.5300000000002,4.609770000000002,4.0,6.0
CHEMBL1812012,COc1cc2oc(C)c(C(=O)OC(C)(C)C)c2cc1OCc1oc2cc(OC)c(OS(=O)(=O)[O-])cc2c1C(=O)OC(C)(C)C.[Na+],7244.36,506.51300000000026,3.869170000000002,4.0,6.0
CHEMBL1812013,COCCOC(=O)c1c(C)oc2cc(OC)c(OCc3oc4cc(OC)c(OS(=O)(=O)[O-])cc4c3C(=O)OCCOC)cc12.[Na+],380189.4,538.5300000000002,4.609770000000002,4.0,6.0
CHEMBL1812014,CCOC(=O)c1c(C)oc2cc(OCC)c(OCc3oc4cc(OCC)c(OS(=O)(=O)[O-])cc4c3C(=O)OCC)cc12.[Na+],120226.44,520.5400000000003,4.352070000000002,4.0,6.0
CHEMBL1812015,CCOC(=O)c1c(C)oc2cc(OC(C)C)c(OCc3oc4cc(OC(C)C)c(OS(=O)(=O)[O-])cc4c3C(=O)OCC)cc12.[Na+],30199.52,552.5570000000002,5.092670000000003,4.0,6.0
CHEMBL1812016,CCOC(=O)c1c(COc2cc3c(C(=O)OCC)c(CN4CCOCC4)oc3cc2OC)oc2cc(OC)c(OS(=O)(=O)[O-])cc12.[Na+],128824.96,551.0220000000003,5.427370000000004,4.0,6.0
CHEMBL1812018,COc1cc2oc(C)c(C(=O)O)c2cc1OCc1oc2cc(OC)c(OS(=O)(=O)[O-])cc2c1C(=O)O.[Na+],371535.23,569.0120000000003,5.395570000000004,4.0,6.0
CHEMBL1812019,CCOC(=O)c1c(C)oc2cc(OCc3oc4cc(OC)c(OS(=O)(=O)[O-])cc4c3C(=O)OCC)c(OS(=O)(=O)[O-])cc12.[Na+].[Na+],758577.58,554.9850000000002,5.005470000000003,4.0,6.0
CHEMBL1812020,CCOC(=O)c1c(C)oc2cc(OC)c(OCc3oc4cc(OS(=O)(=O)[O-])c(OS(=O)(=O)[O-])cc4c3C(=O)OCC)cc12.[Na+].[Na+],363078.05,488.52300000000025,3.730070000000002,4.0,6.0
CHEMBL1812021,CCOC(=O)c1c(C)oc2cc(OCc3oc4cc(OC)c(OS(=O)(=O)[O-])cc4c3C(=O)OCC)c(OC)cc12.[Na+],89125.09,568.5560000000003,4.972470000000003,4.0,7.0
CHEMBL1814791,CCOC(=O)c1c(C)oc2cc(OC)c(OS(=O)(=O)[O-])cc12.[Na+],2500000.0,552.5570000000002,5.092670000000003,4.0,6.0
CHEMBL1811998,COC(=O)c1c(C)oc2cc(OC)c(OS(=O)(=O)[O-])cc12.[Na+],3000000.0,552.5570000000002,5.092670000000003,4.0,6.0
CHEMBL1811999,COc1cc2oc(C)c(C(=O)OC(C)(C)C)c2cc1OS(=O)(=O)[O-].[Na+],3000000.0,520.5400000000003,4.352070000000002,4.0,6.0
CHEMBL1812000,COCCOC(=O)c1c(C)oc2cc(OC)c(OS(=O)(=O)[O-])cc12.[Na+],2000000.0,506.51300000000026,3.869170000000002,4.0,6.0
CHEMBL1812003,CCOC(=O)c1c(C)oc2cc(OCOC)c(OS(=O)(=O)[O-])cc12.[Na+],16000000.0,502.5500000000003,4.212970000000002,4.0,6.0
CHEMBL1812004,CCOC(=O)c1c(C)oc2cc(OC(=O)N3CCOCC3)c(OS(=O)(=O)[O-])cc12.[Na+],25000000.0,517.5650000000003,3.9163900000000025,4.0,7.0
CHEMBL1812006,C=CCOC(=O)c1c(C)oc2cc(OC)c(OS(=O)(=O)[O-])cc12.[Na+],3000000.0,566.9960000000001,5.320470000000004,4.0,6.0
CHEMBL1812007,COc1cc2oc(C)c(C(=O)N3CCOCC3)c2cc1OS(=O)(=O)[O-].[Na+],2000000.0,549.0060000000001,5.181370000000004,4.0,6.0
CHEMBL1812008,COc1cc2oc(C)c(C(=O)N3CCCCC3)c2cc1OS(=O)(=O)[O-].[Na+],2000000.0,569.0120000000003,5.566470000000003,4.0,6.0
CHEMBL1812009,CCOC(=O)c1c(CN2CCOCC2)oc2cc(OC)c(OS(=O)(=O)[O-])cc12.[Na+],7000000.0,597.0660000000004,6.175770000000004,4.0,6.0
CHEMBL1812017,COc1cc2oc(C)c(C(=O)N3CCOCC3)c2cc1OCc1oc2cc(OC)c(OS(=O)(=O)[O-])cc2c1C(=O)N1CCOCC1.[Na+],7100000.0,454.46300000000014,5.328900000000004,2.0,6.0
CHEMBL1835010,Cc1cc(O)c2c3c(c(O)c4c(c13)O[C@@H](C)C4(C)C)NC2=O,50000.0,381.37200000000007,4.843070000000003,3.0,4.0
CHEMBL1835011,Cc1cc(O)cc2c1C1=C(C(=O)C2=O)C(C)(C)[C@H](C)O1,50000.0,395.39900000000006,4.885570000000003,3.0,4.0
CHEMBL1835012,C[C@@H]1OC2=C(C(=O)C(=N)c3c(O)c(O)cc(C=O)c32)C1(C)C,50000.0,457.8530000000002,1.3912999999999995,2.0,8.0
CHEMBL1927664,Cc1ccc(C[C@H](NC(=O)[C@@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H]2C[C@@H]3CCCC[C@@H]3N2C(=O)[C@@H](N)CCCNC(=N)N)C(N)=O)cc1,73000.0,513.9170000000001,2.3522,1.0,9.0
CHEMBL1927663,Cc1ccc(C[C@H](NC(=O)[C@@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H]2C[C@@H]3CCCC[C@@H]3N2C(=O)[C@@H](C)CCCNC(=N)N)C(N)=O)cc1,9800.0,516.5770000000003,4.521390000000003,4.0,6.0
CHEMBL1927662,Cc1ccc(C[C@H](NC(=O)[C@@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H]2C[C@@H]3CCCC[C@@H]3N2C(=O)[C@H](C)CCCNC(=N)N)C(N)=O)cc1,98000.0,530.6040000000004,4.829810000000004,4.0,6.0
CHEMBL1927661,Cc1ccc(C[C@H](NC(=O)[C@@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H]2C[C@@H]3CCCC[C@@H]3N2C(=O)Cc2ccc(C(=N)N)cc2)C(N)=O)cc1,450.0,530.6040000000004,4.829810000000004,4.0,6.0
CHEMBL1927660,Cc1ccc(C[C@H](NC(=O)[C@@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H]2C[C@@H]3CCCC[C@@H]3N2C(=O)c2ccc(C(=N)N)cc2)C(N)=O)cc1,510.0,530.6040000000004,4.829810000000004,4.0,6.0
CHEMBL1927659,Cc1ccc(C[C@H](NC(=O)[C@@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H]2C[C@@H]3CCCC[C@@H]3N2C(=O)Cc2cccc(C(=N)N)c2)C(N)=O)cc1,26200.0,530.6040000000004,4.829810000000004,4.0,6.0
CHEMBL1927658,Cc1ccc(C[C@H](NC(=O)[C@@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H]2C[C@@H]3CCCC[C@@H]3N2C(=O)c2cccc(C(=N)N)c2)C(N)=O)cc1,1030.0,530.6040000000004,4.829810000000004,4.0,6.0
CHEMBL1927657,Cc1ccc(C[C@H](NC(=O)[C@@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H]2C[C@@H]3CCCC[C@@H]3N2C(=O)[C@H]2CC[C@H](NC(=N)N)CC2)C(N)=O)cc1,2500.0,534.5670000000003,4.660490000000003,4.0,6.0
CHEMBL1927656,Cc1ccc(C[C@H](NC(=O)[C@@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H]2C[C@@H]3CCCC[C@@H]3N2C(=O)[C@H]2CC[C@@H](NC(=N)N)CC2)C(N)=O)cc1,19500.0,538.5300000000003,4.491170000000002,4.0,6.0
CHEMBL1927655,Cc1ccc(C[C@H](NC(=O)[C@@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H]2C[C@@H]3CCCC[C@@H]3N2C(=O)c2ccc(NC(=N)N)cc2)C(N)=O)cc1,570.0,538.5300000000003,4.491170000000002,4.0,6.0
CHEMBL1927654,Cc1ccc(C[C@H](NC(=O)[C@@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H]2C[C@@H]3CCCC[C@@H]3N2C(=O)[C@H](N)CCCNC(=N)N)C(N)=O)cc1,4400.0,517.5650000000003,3.9163900000000025,4.0,7.0
CHEMBL1927653,N=C(N)NCCC[C@H](N)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)O,601000.0,512.6140000000004,4.690710000000004,4.0,6.0
CHEMBL1944726,NCc1cccc(C2CCN(C(=O)c3ccc(C#Cc4ccccc4)o3)CC2)c1.O=C(O)C(F)(F)F,100000.0,512.6140000000004,4.690710000000004,4.0,6.0
CHEMBL1944727,NCc1cccc(C2CCN(C(=O)c3ccc(C#Cc4ccccc4F)o3)CC2)c1.O=C(O)C(F)(F)F,100000.0,498.58700000000033,4.382290000000003,4.0,6.0
CHEMBL1944897,NCc1cccc(C2CCN(C(=O)c3ccc(C#Cc4ccccn4)o3)CC2)c1.O=C(O)C(F)(F)F,100000.0,498.58700000000033,4.382290000000003,4.0,6.0
CHEMBL1945236,N=C(N)c1ccc(/C=C2/N=C(c3ccccc3)OC2=O)cc1,100000.0,498.58700000000033,4.382290000000003,4.0,6.0
CHEMBL1945669,COC(=O)c1cccc(-c2ccc(NC(=O)c3ccc4cc(C(N)=O)ccc4c3)cc2)c1,125000.0,484.5600000000003,4.073870000000003,4.0,6.0
CHEMBL1945756,COc1cccc(-c2ccc(NC(=O)c3ccc4cc(C(N)=O)ccc4c3)cc2)c1,62000.0,512.6140000000004,4.690710000000004,4.0,6.0
CHEMBL1945757,NC(=O)c1ccc2cc(C(=O)Nc3ccc(-c4cccc(C(F)(F)F)c4)cc3)ccc2c1,62000.0,516.5770000000003,4.521390000000003,4.0,6.0
CHEMBL1945764,COC(=O)c1cccc(-c2ccc(NC(=O)c3ccc4cc(OC)ccc4c3)cc2)c1,62000.0,520.5400000000003,4.352070000000002,4.0,6.0
CHEMBL1945765,COc1cccc(-c2ccc(NC(=O)c3ccc4cc(OC)ccc4c3)cc2)c1,62000.0,499.57500000000033,3.7772900000000025,4.0,7.0
CHEMBL1945766,COc1ccc2cc(C(=O)Nc3ccc(-c4cccc([N+](=O)[O-])c4)cc3)ccc2c1,62000.0,499.57500000000033,3.7772900000000025,4.0,7.0
CHEMBL1945767,COc1ccc2cc(C(=O)Nc3ccc(-c4cccc(C(F)(F)F)c4)cc3)ccc2c1,62000.0,484.6480000000004,4.031670000000003,3.0,5.0
CHEMBL1945918,COC(=O)c1cccc(-c2ccc(NS(=O)(=O)c3ccc4cc(OC)ccc4c3)cc2)c1,62000.0,470.6210000000004,3.6415700000000024,3.0,5.0
CHEMBL104937,N=C(N)c1ccc2cc(C(=O)Nc3ccccc3)ccc2c1,56000.0,470.6210000000004,3.6415700000000024,3.0,5.0
CHEMBL112995,COc1cc(NC(=O)c2ccc3cc(C(=N)N)ccc3c2)cc(OC)c1,62000.0,456.59400000000034,3.251470000000001,3.0,5.0
CHEMBL324168,N=C(N)c1ccc2cc(C(=O)Nc3ccc(CN)cc3)ccc2c1,62000.0,456.59400000000034,3.251470000000001,3.0,5.0
CHEMBL2040983,O=C(Nc1ccc(N2CCOCC2=O)cc1)[C@H]1Cc2ccccc2CN1C(=O)Cc1ccc(Cl)cc1,500000.0,442.5670000000003,2.861370000000001,3.0,5.0
CHEMBL2159386,COc1ccc(CNC(=O)CCCNS(=O)(=O)c2ccc(C(=N)N)cc2)cc1OC.Cl,500000.0,458.6100000000002,3.4974700000000007,3.0,5.0
CHEMBL2159384,COc1ccc(NC(=O)CCCNS(=O)(=O)c2ccc(C(=N)N)cc2)cc1OC.Cl,500000.0,444.5830000000002,3.1073700000000004,3.0,5.0
CHEMBL2159380,COc1ccc(CNS(=O)(=O)c2cccc(C(=N)N)c2)cc1OC.Cl,500000.0,445.5670000000003,3.582270000000002,3.0,6.0
CHEMBL2159372,COc1ccc(CNS(=O)(=O)c2ccc(C(=N)N)cc2)cc1OC.Cl,500000.0,419.52900000000017,3.04807,3.0,6.0
CHEMBL2159370,COc1ccc(CNS(=O)(=O)c2ccc(C(=N)N)cc2)cc1.Cl,500000.0,401.4740000000001,2.39182,2.0,7.0
CHEMBL2159368,COc1ccc(NS(=O)(=O)c2ccc(C(=N)N)cc2)cc1OC.Cl,500000.0,527.6290000000004,3.8895200000000036,2.0,9.0
CHEMBL2159367,COc1cccc(NS(=O)(=O)c2ccc(C(=N)N)cc2)c1.Cl,500000.0,527.6290000000004,3.8895200000000036,2.0,9.0
CHEMBL2159366,COc1ccc(NS(=O)(=O)c2ccc(C(=N)N)cc2)cc1.Cl,500000.0,527.6290000000004,3.8895200000000036,2.0,9.0
CHEMBL2159365,Cl.N=C(N)c1ccc(S(=O)(=O)Nc2ccccc2)cc1,500000.0,527.6290000000004,3.8895200000000036,2.0,9.0
CHEMBL2159298,N=C(N)c1ccc(S(=O)(=O)NCCC(=O)Nc2cccc(C(=O)O)c2)cc1.O=C(O)C(F)(F)F,500000.0,473.9380000000003,3.1083200000000013,2.0,7.0
CHEMBL2159297,N=C(N)c1ccc(S(=O)(=O)NCCC(=O)Nc2ccc(C(=O)O)cc2)cc1.O=C(O)C(F)(F)F,500000.0,487.9650000000003,3.1508200000000017,2.0,7.0
CHEMBL2159296,N=C(N)c1ccc(S(=O)(=O)NCC(=O)Nc2cccc(C(=O)O)c2)cc1.O=C(O)C(F)(F)F,500000.0,517.9910000000003,2.9888000000000017,2.0,8.0
CHEMBL2159295,N=C(N)c1ccc(S(=O)(=O)NCC(=O)Nc2ccc(C(=O)O)cc2)cc1.O=C(O)C(F)(F)F,500000.0,501.99200000000036,3.540920000000002,2.0,7.0
CHEMBL1256178,Cl.NCCc1ccc(S(=O)(=O)F)cc1,62000.0,549.6540000000002,-0.5245299999999946,4.0,7.0
CHEMBL2182019,CCCCNC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)Cc1ccc2ccccc2c1)[C@@H](C)CC,100000.0,542.618,0.46787000000000467,4.0,7.0
CHEMBL2182018,CCCCNC(=O)CC[Si](c1ccccc1)(c1ccccc1)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)Cc1ccc2ccccc2c1)[C@@H](C)CC,92000.0,551.9910000000001,1.9674999999999996,2.0,9.0
CHEMBL2312001,O=C(Nc1ccc(OS(=O)(=O)O)cc1)c1cccc(N2C(=O)c3ccc(C(=O)Nc4ccc(OS(=O)(=O)O)cc4)cc3C2=O)c1,286000.0,548.9950000000001,1.5405999999999995,2.0,10.0
CHEMBL2312000,Cc1ccc(CN2C(=O)c3oc4ccccc4c(=O)c3C2c2cccc(OS(=O)(=O)O)c2)cc1,743000.0,561.7050000000003,1.167700000000004,3.0,7.0
CHEMBL3350703,N#Cc1c(SCC(=O)c2cccc(OS(=O)(=O)O)c2OS(=O)(=O)O)nc([N+](=O)[O-])c(C#N)c1-c1ccc(OCc2ccccc2)cc1,65900.0,600.1050000000002,1.1467000000000007,2.0,9.0
CHEMBL2314388,O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(OS(=O)(=O)[O-])c(O)c(OS(=O)(=O)[O-])c2)[C@H](OC(=O)c2cc(OS(=O)(=O)[O-])c(O)c(OS(=O)(=O)[O-])c2)[C@@H](OC(=O)c2cc(OS(=O)(=O)[O-])c(O)c(OS(=O)(=O)[O-])c2)[C@@H]1OC(=O)c1cc(OS(=O)(=O)[O-])c(O)c(OS(=O)(=O)[O-])c1)c1cc(OS(=O)(=O)[O-])c(O)c(OS(=O)(=O)[O-])c1.[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],1219.0,600.7460000000001,2.4216700000000015,4.0,7.0
CHEMBL1196664,Cc1ccc(NS(=O)(=O)c2cccc3ccccc23)c(O)c1CC(=O)NCc1ccc(C(=N)N)cc1,17.0,593.7100000000003,3.4140699999999997,4.0,7.0
CHEMBL2396783,CCOC(=O)c1c(C)oc2cc(OC)c(OCc3oc4cc(OC)c(OCc5oc6cc(OC)c(OS(=O)(=O)[O-])cc6c5C(=O)OCC)cc4c3C(=O)OCC)cc12.[Na+],363.08,643.1700000000001,4.088770000000002,5.0,7.0
CHEMBL2409450,Cc1cccc(C(=O)n2nc(C#N)c3ccccc32)c1,1900.0,714.636,4.8121000000000045,2.0,10.0
CHEMBL2409445,COC(=O)c1nn(C(=O)c2cccc(C)c2)c2cc([N+](=O)[O-])ccc12,640.0,621.2040000000002,4.234700000000003,3.0,7.0
CHEMBL2409575,CCOC(=O)c1nn(C(=O)c2cccc(C)c2)c2ccc(NC(=O)C3CC3)cc12,160.0,601.7340000000002,1.0796700000000032,4.0,8.0
CHEMBL2409571,CCOC(=O)c1nn(C(=O)c2cccc(C)c2)c2ccc(NC(=O)CC)cc12,39.0,635.191,3.075070000000001,4.0,7.0
CHEMBL2409570,CCOC(=O)c1nn(C(=O)c2cccc(C)c2)c2ccc(NC(C)=O)cc12,310.0,635.191,2.8699700000000012,4.0,8.0
CHEMBL2409458,CCOC(=O)c1nn(C(=O)c2ccsc2)c2ccc([N+](=O)[O-])cc12,370.0,541.6300000000001,1.8098700000000005,4.0,6.0
CHEMBL2409457,CCOC(=O)c1nn(C(=O)c2cccc(OC)c2)c2ccc([N+](=O)[O-])cc12,82.0,461.9210000000001,4.455400000000004,2.0,6.0
CHEMBL2409456,CCOC(=O)c1nn(C(=O)c2cccc(C)c2)c2ccc([N+](=O)[O-])cc12,480.0,461.9210000000001,4.455400000000004,2.0,6.0
CHEMBL2409452,COC(=O)c1nn(C(=O)c2cccc(C)c2)c2ccc([N+](=O)[O-])cc12,1100.0,461.9210000000001,4.455400000000004,2.0,6.0
CHEMBL2409451,COC(=O)c1nn(C(=O)c2ccccc2)c2ccc([N+](=O)[O-])cc12,830.0,491.9470000000002,4.224400000000003,2.0,7.0
CHEMBL2419745,N=C(N)c1ccc(CNC(=O)[C@@H]2CCCN2C(=O)[C@@H](NCC(=O)O)C(c2ccccc2)c2ccccc2)s1,5.0,461.9210000000001,4.861900000000005,1.0,6.0
